ecosystem	name	version	license_file	sha256	lock_key	evidence_status	reason
rust	core-foundation-sys	0.8.7	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:core-foundation-sys@0.8.7:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	core-foundation-sys	0.8.7	LICENSE-MIT	62065228E42CAEBCA7E7D7DB1204CBB867033DE5982CA4009928915E4095F3A3	cargo:core-foundation-sys@0.8.7:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	cpufeatures	0.2.17	LICENSE-APACHE	A9040321C3712D8FD0B09CF52B17445DE04A23A10165049AE187CD39E5C86BE5	cargo:cpufeatures@0.2.17:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	cpufeatures	0.2.17	LICENSE-MIT	AE9BAA7BEEA910273C2F384C2A6B721FB7BD02BDA3436074A1072E4EE689F985	cargo:cpufeatures@0.2.17:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	cpufeatures	0.3.0	LICENSE-APACHE	A9040321C3712D8FD0B09CF52B17445DE04A23A10165049AE187CD39E5C86BE5	cargo:cpufeatures@0.3.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	cpufeatures	0.3.0	LICENSE-MIT	AE9BAA7BEEA910273C2F384C2A6B721FB7BD02BDA3436074A1072E4EE689F985	cargo:cpufeatures@0.3.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	crc32fast	1.5.0	LICENSE-APACHE	C6596EB7BE8581C18BE736C846FB9173B69ECCF6EF94C5135893EC56BD92BA08	cargo:crc32fast@1.5.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	crc32fast	1.5.0	LICENSE-MIT	61D383B05B87D78F94D2937E2580CCE47226D17823C0430FBCAD09596537EFCF	cargo:crc32fast@1.5.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	crypto-common	0.1.7	LICENSE-APACHE	A9040321C3712D8FD0B09CF52B17445DE04A23A10165049AE187CD39E5C86BE5	cargo:crypto-common@0.1.7:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	crypto-common	0.1.7	LICENSE-MIT	3521672491A3479422D5FE1ACA6645DD2984090F85DA6E5205ABFB18FB7A6897	cargo:crypto-common@0.1.7:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	data-encoding	2.11.0	LICENSE	B68AD1A3367B825447089E1F8D6829B97F47A89EB78D2F4EBAEF4672F5606186	cargo:data-encoding@2.11.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	defmt	1.1.1	LICENSE-APACHE	8173D5C29B4F956D532781D2B86E4E30F83E6B7878DCE18C919451D6BA707C90	cargo:defmt@1.1.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	defmt	1.1.1	LICENSE-MIT	2710A622A896BBA67356913D4D0492CAB5465F61B2ECCE6D880AEB483834FB50	cargo:defmt@1.1.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	defmt-macros	1.1.1	LICENSE-APACHE	8173D5C29B4F956D532781D2B86E4E30F83E6B7878DCE18C919451D6BA707C90	cargo:defmt-macros@1.1.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	defmt-macros	1.1.1	LICENSE-MIT	2710A622A896BBA67356913D4D0492CAB5465F61B2ECCE6D880AEB483834FB50	cargo:defmt-macros@1.1.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	defmt-parser	1.0.0	NO_PACKAGED_LICENSE_FILE	NOT_APPLICABLE	cargo:defmt-parser@1.0.0:crates.io	ABSENT_WITH_EXPLICIT_DECISION	NO_LICENSE_FILE_IN_VERIFIED_PACKAGE_ARCHIVE
rust	deranged	0.5.8	LICENSE-Apache	EDD65BDD88957A205C47D53FA499EED8865A70320F0F03F6391668CB304EA376	cargo:deranged@0.5.8:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	deranged	0.5.8	LICENSE-MIT	231C837C45EB53F108FB48929E488965BC4FCC14E9EA21D35F50E6B99D98685B	cargo:deranged@0.5.8:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	digest	0.10.7	LICENSE-APACHE	A9040321C3712D8FD0B09CF52B17445DE04A23A10165049AE187CD39E5C86BE5	cargo:digest@0.10.7:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	digest	0.10.7	LICENSE-MIT	9E0DFD2DD4173A530E238CB6ADB37AA78C34C6BC7444E0E10C1AB5D8881F63BA	cargo:digest@0.10.7:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	displaydoc	0.2.6	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:displaydoc@0.2.6:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	displaydoc	0.2.6	LICENSE-MIT	23F18E03DC49DF91622FE2A76176497404E46CED8A715D9D2B67A7446571CCA3	cargo:displaydoc@0.2.6:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	dunce	1.0.5	LICENSE	A2010F343487D3F7618AFFE54F789F5487602331C0A8D03F49E9A7C547CF0499	cargo:dunce@1.0.5:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	errno	0.3.14	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:errno@0.3.14:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	errno	0.3.14	LICENSE-MIT	8764A597675778DDFD4E25F81B08A05DBCF089AC05662DF7613FE67F150E3AA2	cargo:errno@0.3.14:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	fallible-iterator	0.3.0	LICENSE-APACHE	C6596EB7BE8581C18BE736C846FB9173B69ECCF6EF94C5135893EC56BD92BA08	cargo:fallible-iterator@0.3.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	fallible-iterator	0.3.0	LICENSE-MIT	0816E154B159BA255C563F7C8C7DF5BBB8CC5FC96F5AB8CF9F4743B4F41FE7EB	cargo:fallible-iterator@0.3.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	fallible-streaming-iterator	0.1.9	LICENSE-APACHE	C6596EB7BE8581C18BE736C846FB9173B69ECCF6EF94C5135893EC56BD92BA08	cargo:fallible-streaming-iterator@0.1.9:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	fallible-streaming-iterator	0.1.9	LICENSE-MIT	8DCEC5569A9BE5B0E086C80FAED6F1AEFA670AF0EC29CECC2F714303096887E0	cargo:fallible-streaming-iterator@0.1.9:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	fastrand	2.4.1	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:fastrand@2.4.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	fastrand	2.4.1	LICENSE-MIT	23F18E03DC49DF91622FE2A76176497404E46CED8A715D9D2B67A7446571CCA3	cargo:fastrand@2.4.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	find-msvc-tools	0.1.9	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:find-msvc-tools@0.1.9:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	find-msvc-tools	0.1.9	LICENSE-MIT	378F5840B258E2779C39418F3F2D7B2BA96F1C7917DD6BE0713F88305DBDA397	cargo:find-msvc-tools@0.1.9:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	flate2	1.1.9	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:flate2@1.1.9:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	flate2	1.1.9	LICENSE-MIT	025436EDFF4CFCDDE17A5811FDEA78892D8482EFD1ABDEC5A17872D07A4F2112	cargo:flate2@1.1.9:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	form_urlencoded	1.2.2	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:form_urlencoded@1.2.2:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	form_urlencoded	1.2.2	LICENSE-MIT	20C7855C364D57EA4C97889A5E8D98470A9952DADE37BD9248B9A54431670E5E	cargo:form_urlencoded@1.2.2:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	fs_extra	1.3.0	LICENSE	251EA8CCB1205CE5FA847D6E264D6B6753AF62DE2CECF2FD9ABC0EB02C7C83FC	cargo:fs_extra@1.3.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	futures-channel	0.3.32	LICENSE-APACHE	275C491D6D1160553C32FD6127061D7F9606C3EA25ABFAD6CA3F6ED088785427	cargo:futures-channel@0.3.32:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	futures-channel	0.3.32	LICENSE-MIT	6652C868F35DFE5E8EF636810A4E576B9D663F3A17FB0F5613AD73583E1B88FD	cargo:futures-channel@0.3.32:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	futures-core	0.3.32	LICENSE-APACHE	275C491D6D1160553C32FD6127061D7F9606C3EA25ABFAD6CA3F6ED088785427	cargo:futures-core@0.3.32:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	futures-core	0.3.32	LICENSE-MIT	6652C868F35DFE5E8EF636810A4E576B9D663F3A17FB0F5613AD73583E1B88FD	cargo:futures-core@0.3.32:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	futures-sink	0.3.32	LICENSE-APACHE	275C491D6D1160553C32FD6127061D7F9606C3EA25ABFAD6CA3F6ED088785427	cargo:futures-sink@0.3.32:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	futures-sink	0.3.32	LICENSE-MIT	6652C868F35DFE5E8EF636810A4E576B9D663F3A17FB0F5613AD73583E1B88FD	cargo:futures-sink@0.3.32:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	futures-task	0.3.32	LICENSE-APACHE	275C491D6D1160553C32FD6127061D7F9606C3EA25ABFAD6CA3F6ED088785427	cargo:futures-task@0.3.32:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	futures-task	0.3.32	LICENSE-MIT	6652C868F35DFE5E8EF636810A4E576B9D663F3A17FB0F5613AD73583E1B88FD	cargo:futures-task@0.3.32:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	futures-util	0.3.32	LICENSE-APACHE	275C491D6D1160553C32FD6127061D7F9606C3EA25ABFAD6CA3F6ED088785427	cargo:futures-util@0.3.32:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	futures-util	0.3.32	LICENSE-MIT	6652C868F35DFE5E8EF636810A4E576B9D663F3A17FB0F5613AD73583E1B88FD	cargo:futures-util@0.3.32:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	generic-array	0.14.7	LICENSE	C09AAE9D3C77B531F56351A9947BC7446511D6B025B3255312D3E3442A9A7583	cargo:generic-array@0.14.7:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	getrandom	0.2.17	LICENSE-APACHE	AAFF376532EA30A0CD5330B9502AD4A4C8BF769C539C87FFE78819D188A18EBF	cargo:getrandom@0.2.17:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	getrandom	0.2.17	LICENSE-MIT	42FA16951CE7F24B5A467A40E5B449A1D41E662F97CA779864F053F39E097737	cargo:getrandom@0.2.17:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	getrandom	0.3.4	LICENSE-APACHE	AAFF376532EA30A0CD5330B9502AD4A4C8BF769C539C87FFE78819D188A18EBF	cargo:getrandom@0.3.4:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	getrandom	0.3.4	LICENSE-MIT	29E9FE5074BD27E0E5D5D110394FBBCD841BAEE2651A3C4B4560A632702CEDE4	cargo:getrandom@0.3.4:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	getrandom	0.4.3	LICENSE-APACHE	AAFF376532EA30A0CD5330B9502AD4A4C8BF769C539C87FFE78819D188A18EBF	cargo:getrandom@0.4.3:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	getrandom	0.4.3	LICENSE-MIT	523A42C25D245DDE9C015F882CEC7F4555AAD883382A6CF19B4B7D9B2CD5419B	cargo:getrandom@0.4.3:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	http	1.4.2	LICENSE-APACHE	8BB1B50B0E5C9399AE33BD35FAB2769010FA6C14E8860C729A52295D84896B7A	cargo:http@1.4.2:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	http	1.4.2	LICENSE-MIT	DC91F8200E4B2A1F9261035D4C18C33C246911A6C0F7B543D75347E61B249CFF	cargo:http@1.4.2:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	http-body	1.0.1	LICENSE	CDDABF8ADC6CCD6C3E68F5D71EAC9FAE3094116623CF23A46AF0A5FD6B8EE813	cargo:http-body@1.0.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	http-body-util	0.1.3	LICENSE	B843FB7430EFDF9732C834B6814BEDA44FCCF3F0DDF7C9E030B39DA17F6B159C	cargo:http-body-util@0.1.3:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	http-range-header	0.4.2	LICENSE	ED72515B08D7CE8A497E7CB8418A0C93F5B0A119349DB4F3B8A0DCF6CB76951A	cargo:http-range-header@0.4.2:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	httparse	1.10.1	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:httparse@1.10.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	httparse	1.10.1	LICENSE-MIT	391A5396CEC6230BFABD4EF4EB2350EB895BC5EFCE377A2218F5702ED020D3E3	cargo:httparse@1.10.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	httpdate	1.0.3	LICENSE-APACHE	4D10FE5F3AA176B05B229A248866BAD70B834C173F1252A814FF4748D8A13837	cargo:httpdate@1.0.3:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	httpdate	1.0.3	LICENSE-MIT	934887691E05D69D7C86AD3F2C360980FA30C15B035E351F3C9865E99DA4DEBC	cargo:httpdate@1.0.3:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	hyper	1.10.1	LICENSE	2D01890414494742BA4A509FCEC8EFA40F6D8BE22CBD72BE7CFF08D6FDA4EC89	cargo:hyper@1.10.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	hyper-rustls	0.27.9	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:hyper-rustls@0.27.9:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	hyper-rustls	0.27.9	LICENSE-ISC	7CFAFC877ECCC46C0E346CCBAA5C51BB6B894D2B818E617D970211E232785AD4	cargo:hyper-rustls@0.27.9:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	hyper-rustls	0.27.9	LICENSE-MIT	709E3175B4212F7B13AA93971C9F62FF8C69EC45AD8C6532A7E0C41D7A7D6F8C	cargo:hyper-rustls@0.27.9:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	hyper-util	0.1.20	LICENSE	9E0A97848EA543AEF745C98E84FDE696A9A3E0735538F6DAEFDD3CB1942EFFC1	cargo:hyper-util@0.1.20:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	icu_collections	2.2.0	LICENSE	F367C1B8E1AA262435251E442901DA4607B4650E0E63A026F5044473ECFB90F2	cargo:icu_collections@2.2.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	icu_locale_core	2.2.0	LICENSE	F367C1B8E1AA262435251E442901DA4607B4650E0E63A026F5044473ECFB90F2	cargo:icu_locale_core@2.2.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	icu_normalizer	2.2.0	LICENSE	F367C1B8E1AA262435251E442901DA4607B4650E0E63A026F5044473ECFB90F2	cargo:icu_normalizer@2.2.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	icu_normalizer_data	2.2.0	LICENSE	F367C1B8E1AA262435251E442901DA4607B4650E0E63A026F5044473ECFB90F2	cargo:icu_normalizer_data@2.2.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	icu_properties	2.2.0	LICENSE	F367C1B8E1AA262435251E442901DA4607B4650E0E63A026F5044473ECFB90F2	cargo:icu_properties@2.2.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	icu_properties_data	2.2.0	LICENSE	F367C1B8E1AA262435251E442901DA4607B4650E0E63A026F5044473ECFB90F2	cargo:icu_properties_data@2.2.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	icu_provider	2.2.0	LICENSE	F367C1B8E1AA262435251E442901DA4607B4650E0E63A026F5044473ECFB90F2	cargo:icu_provider@2.2.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	idna	1.1.0	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:idna@1.1.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	idna	1.1.0	LICENSE-MIT	B38F11F6096706E6DE553DABE2A7ED142D59B6FA8C97E290C67496154745CDD5	cargo:idna@1.1.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	idna_adapter	1.2.2	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:idna_adapter@1.2.2:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	idna_adapter	1.2.2	LICENSE-MIT	8B43CE8ACCD61E9D370B5CA9E9C4F953279B5C239926C62315B40E24DF51B726	cargo:idna_adapter@1.2.2:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	include_dir	0.7.4	NO_PACKAGED_LICENSE_FILE	NOT_APPLICABLE	cargo:include_dir@0.7.4:crates.io	ABSENT_WITH_EXPLICIT_DECISION	NO_LICENSE_FILE_IN_VERIFIED_PACKAGE_ARCHIVE
rust	include_dir_macros	0.7.4	NO_PACKAGED_LICENSE_FILE	NOT_APPLICABLE	cargo:include_dir_macros@0.7.4:crates.io	ABSENT_WITH_EXPLICIT_DECISION	NO_LICENSE_FILE_IN_VERIFIED_PACKAGE_ARCHIVE
rust	ipnet	2.12.0	LICENSE-APACHE	87D9FEB9238C6BD8E0024FC4733B06CFF036F89F36D93B7DF1C8A0549BBB7A5B	cargo:ipnet@2.12.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	ipnet	2.12.0	LICENSE-MIT	47DC9FF29128DDFB4D6A0435383C9F89120BC374DBCC1DD00B933A0B28AA7865	cargo:ipnet@2.12.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	is-docker	0.2.0	LICENSE	7377E48A67377F0BAA9CCEE6425E125EB7B96D5B8E706F4C99479CA4FFA21B77	cargo:is-docker@0.2.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	is-wsl	0.4.0	LICENSE	7377E48A67377F0BAA9CCEE6425E125EB7B96D5B8E706F4C99479CA4FFA21B77	cargo:is-wsl@0.4.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	itoa	1.0.18	LICENSE-APACHE	62C7A1E35F56406896D7AA7CA52D0CC0D272AC022B5D2796E7D6905DB8A3636A	cargo:itoa@1.0.18:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	itoa	1.0.18	LICENSE-MIT	23F18E03DC49DF91622FE2A76176497404E46CED8A715D9D2B67A7446571CCA3	cargo:itoa@1.0.18:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	jiff	0.2.32	COPYING	01C266BCED4A434DA0051174D6BEE16A4C82CF634E2679B6155D40D75012390F	cargo:jiff@0.2.32:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	jiff	0.2.32	LICENSE-MIT	0F96A83840E146E43C0EC96A22EC1F392E0680E6C1226E6F3BA87E0740AF850F	cargo:jiff@0.2.32:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	jiff	0.2.32	UNLICENSE	7E12E5DF4BAE12CB21581BA157CED20E1986A0508DD10D0E8A4AB9A4CF94E85C	cargo:jiff@0.2.32:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	jiff-static	0.2.32	COPYING	01C266BCED4A434DA0051174D6BEE16A4C82CF634E2679B6155D40D75012390F	cargo:jiff-static@0.2.32:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	jiff-static	0.2.32	LICENSE-MIT	0F96A83840E146E43C0EC96A22EC1F392E0680E6C1226E6F3BA87E0740AF850F	cargo:jiff-static@0.2.32:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	jiff-static	0.2.32	UNLICENSE	7E12E5DF4BAE12CB21581BA157CED20E1986A0508DD10D0E8A4AB9A4CF94E85C	cargo:jiff-static@0.2.32:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	jiff-tzdb	0.1.8	COPYING	01C266BCED4A434DA0051174D6BEE16A4C82CF634E2679B6155D40D75012390F	cargo:jiff-tzdb@0.1.8:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	jiff-tzdb	0.1.8	LICENSE-MIT	0F96A83840E146E43C0EC96A22EC1F392E0680E6C1226E6F3BA87E0740AF850F	cargo:jiff-tzdb@0.1.8:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	jiff-tzdb	0.1.8	UNLICENSE	7E12E5DF4BAE12CB21581BA157CED20E1986A0508DD10D0E8A4AB9A4CF94E85C	cargo:jiff-tzdb@0.1.8:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	jni	0.22.4	NO_PACKAGED_LICENSE_FILE	NOT_APPLICABLE	cargo:jni@0.22.4:crates.io	ABSENT_WITH_EXPLICIT_DECISION	NO_LICENSE_FILE_IN_VERIFIED_PACKAGE_ARCHIVE
rust	jni-macros	0.22.4	NO_PACKAGED_LICENSE_FILE	NOT_APPLICABLE	cargo:jni-macros@0.22.4:crates.io	ABSENT_WITH_EXPLICIT_DECISION	NO_LICENSE_FILE_IN_VERIFIED_PACKAGE_ARCHIVE
rust	jni-sys	0.4.1	LICENSE-APACHE	C6596EB7BE8581C18BE736C846FB9173B69ECCF6EF94C5135893EC56BD92BA08	cargo:jni-sys@0.4.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	jni-sys	0.4.1	LICENSE-MIT	1D85BD754B04CEEC93E98E890EDD1FA3C6A22E81BCB32135806BEECCEFA51CD1	cargo:jni-sys@0.4.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	jni-sys-macros	0.4.1	NO_PACKAGED_LICENSE_FILE	NOT_APPLICABLE	cargo:jni-sys-macros@0.4.1:crates.io	ABSENT_WITH_EXPLICIT_DECISION	NO_LICENSE_FILE_IN_VERIFIED_PACKAGE_ARCHIVE
rust	jobserver	0.1.35	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:jobserver@0.1.35:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	jobserver	0.1.35	LICENSE-MIT	378F5840B258E2779C39418F3F2D7B2BA96F1C7917DD6BE0713F88305DBDA397	cargo:jobserver@0.1.35:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	js-sys	0.3.103	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:js-sys@0.3.103:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	js-sys	0.3.103	LICENSE-MIT	378F5840B258E2779C39418F3F2D7B2BA96F1C7917DD6BE0713F88305DBDA397	cargo:js-sys@0.3.103:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	lazy_static	1.5.0	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:lazy_static@1.5.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	lazy_static	1.5.0	LICENSE-MIT	0621878E61F0D0FDA054BCBE02DF75192C28BDE1ECC8289CBD86AEBA2DD72720	cargo:lazy_static@1.5.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	libc	0.2.186	LICENSE-APACHE	62C7A1E35F56406896D7AA7CA52D0CC0D272AC022B5D2796E7D6905DB8A3636A	cargo:libc@0.2.186:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	libc	0.2.186	LICENSE-MIT	123A331B5DBF04C30097FA43B8F858BC85DF671FE776DE498D01F3D6B7C1F69E	cargo:libc@0.2.186:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	libsqlite3-sys	0.38.1	LICENSE	C10C1F27337546471E5F7E4E97FDD398B35B9D4E126115DCD22DE8D8E65ABF6F	cargo:libsqlite3-sys@0.38.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	linux-raw-sys	0.12.1	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:linux-raw-sys@0.12.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	linux-raw-sys	0.12.1	LICENSE-Apache-2.0_WITH_LLVM-exception	268872B9816F90FD8E85DB5A28D33F8150EBB8DD016653FB39EF1F94F2686BC5	cargo:linux-raw-sys@0.12.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	linux-raw-sys	0.12.1	LICENSE-MIT	23F18E03DC49DF91622FE2A76176497404E46CED8A715D9D2B67A7446571CCA3	cargo:linux-raw-sys@0.12.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	litemap	0.8.2	LICENSE	F367C1B8E1AA262435251E442901DA4607B4650E0E63A026F5044473ECFB90F2	cargo:litemap@0.8.2:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	log	0.4.33	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:log@0.4.33:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	log	0.4.33	LICENSE-MIT	6485B8ED310D3F0340BF1AD1F47645069CE4069DCC6BB46C7D5C6FAF41DE1FDB	cargo:log@0.4.33:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	lru-slab	0.1.2	LICENSE-APACHE	CFC7749B96F63BD31C3C42B5C471BF756814053E847C10F3EB003417BC523D30	cargo:lru-slab@0.1.2:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	lru-slab	0.1.2	LICENSE-MIT	1466D9B4F3A59BB8997FC8D5FA977CE3F6A24BB2358793C09BFDF007039F6486	cargo:lru-slab@0.1.2:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	lru-slab	0.1.2	LICENSE-ZLIB	09785877275FFADA6C371B652A30E95C26B435126FC0FC62F1BC2D72171F80A4	cargo:lru-slab@0.1.2:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	matchers	0.2.0	LICENSE	A47129D738752A6AE52247FEA645B42CB320D19E9327F1EB2D1A7F99D9455AD3	cargo:matchers@0.2.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	matchit	0.8.4	LICENSE	DE701D0618D694FEB1AF90F02181A1763D9B0BDEB70A3A592781E529077DBA65	cargo:matchit@0.8.4:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	matchit	0.8.4	LICENSE.httprouter	162CE11AD71338D0A0C6EBAF5C48AF72C6AE237B468859D3656FE2D9ED3F3A85	cargo:matchit@0.8.4:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	memchr	2.8.3	COPYING	01C266BCED4A434DA0051174D6BEE16A4C82CF634E2679B6155D40D75012390F	cargo:memchr@2.8.3:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	memchr	2.8.3	LICENSE-MIT	0F96A83840E146E43C0EC96A22EC1F392E0680E6C1226E6F3BA87E0740AF850F	cargo:memchr@2.8.3:crates.io	HASHED	PACKAGED_LICENSE_FILE
